survey_code,PlotID,RecordID,contributor_assigned_plot_id,email,Investigators,SevilletaIAV,SuitableForParamSenExp,SiteName,Country,SiteLatitude,SiteLongitude,SiteElevation,MAT,MAP,KoppenCC,KoppenCC_long,IGBP_class,IGBP_class_long,community_description,community_species,phenology,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,plot_subspecies,plot_species_common_name,photosynthetic_pathway,life_cycle_strategy,additional_species_in_plot,soil,disturbance,DateSurvey,SurveyDateTimeUTC,DateHarvest,PeakBiomass,EntirePlantDried,SubsampleDried,AveragedMoistureContent,EPSG,UTM_zone,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,Harvest_frame_used,plot_side_length,AGB,Comp1,Comp1_Mass,Comp2,Comp2_Mass,Comp3,Comp3_Mass,Comp4,Comp4_Mass,Field_max_height,canopy_diameter_max,canopy_diameter_perpendicular,Biomass_Subsample_Archived,CarbCon,Comp1_CarbCon,Comp2_CarbCon,Comp3_CarbCon,Comp4_CarbCon,NitCon,Comp1_NitCon,Comp2_NitCon,Comp3_NitCon,Comp4_NitCon,Notes_on_survey_harvest,Notes_on_plot,Acknowledgements,Acknowledgements_Funding,Acknowledgements_Permission,Acknowledgements_Assistance,Agreement,Protocol_version,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,CameraShutterType,minimum_image_sharpness,Notes_from_processing_and_review,point_cloud_quality,corner_apparent_bias,manual_filtering_required,binomial_species,species_short,plot_area_from_field_length,solar_elevation,solar_noon_elevation,solar_elevation_offset,solar_noon_utc,minutes_offset_from_solar_noon,site_code,plot_area_from_coordinates_m2,AGB_g_m2,HAG_plotmin_of_cellmax_m,HAG_plotmax_of_cellmax_m,HAG_plotmean_of_cellmax_m,HAG_plotmedian_of_cellmax_m,HAG_plot90percentile_of_cellmax_m,Count_of_nodata_cells_in_plot,Count_of_points_cells_in_plot
20160725_AC_ORC,P11,11.0,SP11,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581994.308,7719544.558,4.044,581993.971,7719544.157,4.069,581994.324,7719543.851,4.084,581994.62,7719544.229,4.077,True,0.5,218.15,Woody Stems,151.66,Leaves,21.39,Herbaceous,45.1,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.23,872.6,0.24,0.58,0.4303,0.43,0.5,13.0,2289.0
20160725_AC_ORC,P12,12.0,SP12,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581993.816,7719540.716,3.965,581993.53,7719540.287,3.984,581993.949,7719540.072,4.005,581994.186,7719540.471,3.989,True,0.5,214.16,Woody Stems,145.54,Leaves,23.43,Herbaceous,45.19,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2235,856.64,0.38,0.61,0.5121,0.51,0.5700000000000001,2.0,2224.0
20160725_AC_ORC,P13,13.0,SP13,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,None,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581982.605,7719540.237,4.058,581982.631,7719539.711,4.071,581983.102,7719539.756,4.058,581983.059,7719540.384,4.023,True,0.5,473.07,Woody Stems,415.16,Leaves,29.52,Herbaceous,28.39,NA,NA,NA,NA,NA,True,50.12685470670303,51.15703,44.21629,41.20795,NA,0.13481308072801068,0.048887,0.906209,0.58925,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,True,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2702,1892.28,0.49,0.77,0.6315,0.63,0.7000000000000001,4.0,2696.0
20160725_AC_ORC,P14,14.0,SP14,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581982.334,7719542.332,4.092,581982.232,7719541.816,4.019,581982.665,7719541.88,4.056,581982.683,7719542.364,4.073,True,0.5,363.76,Woody Stems,321.83,Leaves,19.21,Herbaceous,22.72,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,Point cloud looks okay.,1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.1926,1455.04,0.52,0.87,0.6841,0.6876923076923075,0.74,11.0,1915.0
20160725_AC_ORC,P15,15.0,SP15,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581982.066,7719544.57,4.13,581982.009,7719544.11,4.184,581982.507,7719544.066,4.185,581982.536,7719544.525,4.097,True,0.5,364.55,Woody Stems,322.98,Leaves,29.4,Herbaceous,12.17,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,Point cloud looks okay.,1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2243,1458.2,0.5,0.81,0.6512,0.65,0.73,5.0,2238.0
20160725_AC_ORC,P16,16.0,SP16,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581980.614,7719549.1,4.111,581980.662,7719548.691,4.134,581981.137,7719548.881,4.205,581981.026,7719549.239,4.215,True,0.5,607.84,Woody Stems,570.53,Leaves,36.28,Herbaceous,1.03,NA,NA,NA,NA,NA,True,51.58477458360752,52.15063,42.93084,42.97046,NA,0.20530707717491442,0.135734,1.260557,1.573327,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,Point cloud looks okay.,1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.1832,2431.36,0.66,0.88,0.8061,0.81,0.8499999999999999,2.0,1828.0
20160725_AC_ORC,P17,17.0,SP17,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581982.313,7719550.215,4.191,581982.311,7719549.744,4.164,581982.838,7719549.831,4.158,581982.802,7719550.218,4.167,True,0.5,587.58,Woody Stems,562.21,Leaves,23.44,Herbaceous,1.93,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,True,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2187,2350.32,0.6900000000000001,0.92,0.8249,0.8200000000000001,0.88,99.0,2115.0
20160725_AC_ORC,P18,18.0,SP18,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581983.606,7719549.124,4.129,581983.709,7719548.745,4.203,581984.196,7719548.744,4.204,581984.128,7719549.032,4.201,True,0.5,586.66,Woody Stems,547.93,Leaves,34.73,Herbaceous,4.0,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,Point cloud looks okay.,1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.1643,2346.64,0.66,0.88,0.7609,0.76,0.81,49.0,1615.0
20160725_AC_ORC,P19,19.0,SP19,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581973.819,7719539.19,3.993,581973.898,7719538.732,4.043,581974.381,7719538.745,4.1,581974.282,7719539.282,4.07,True,0.5,64.84,Woody Stems,19.77,Leaves,8.73,Herbaceous,36.34,NA,NA,NA,NA,NA,True,44.180541227637256,53.7908,44.53926,38.86611,NA,0.8233121417334979,0.207857,1.17229,1.074302,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,True,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.24,259.36,0.25,0.96,0.3376,0.33,0.38,14.0,2388.0
20160725_AC_ORC,P20,20.0,SP20,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581975.301,7719536.081,4.017,581975.226,7719535.615,4.103,581975.692,7719535.561,4.063,581975.776,7719536.037,4.011,True,0.5,101.53,Woody Stems,32.81,Leaves,12.43,Herbaceous,56.29,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,"Point cloud edited manually to remove plot infrasturcture, looks okay.",1,0.0,True,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2255,406.12,0.21,0.41000000000000003,0.3215,0.32,0.37,3.0,2254.0
20160725_AC_ORC,P21,21.0,SP21,andrewmcunliffe@gmail.com,"Andrew Cunliffe, Isla Myers-Smith",False,True,Qikiqtaruk (Orca),Canada,69.572,-138.895,5.0,-10.0,160.0,ET,Tundra,6.0,Closed shrubland,Arctic ecotone from graminoid to shrub dominated,"Salix richardsonii, Equisetum",Seasonal biomass peak,Shrub,Malpighiales,Salicaceae,Salix,richardsonii,NA,Richardson's willow,C3,perennial,Equisetum,organic soils and ice rich permafrost on alluvial fan.,None known,2016-07-25,2016-07-25 21:15:00,2016-07-31,True,True,False,False,32607,7N,581974.81,7719546.55,4.158,581974.96,7719546.083,4.19,581975.369,7719546.274,4.202,581975.32,7719546.76,4.183,True,0.5,81.13,Woody Stems,16.97,Leaves,9.06,Herbaceous,55.1,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cunliffe et al. In Prep. ,NA,"This work was supported by NERC (NE/M016323/1), and the loan of GNSS equipment from NERC GEF (NERC/GEF:1063 and 1069). The authors wish to thank the Inuvialuit people for permission to work on their traditional lands, and the Yukon Government and Parks for their permission and support of this research (Permit number Inu-02-16). Drone flight operations were authorised by a Special Flight Operations Certificate granted by Transport Canada. We thank Haydn Thomas, Sandra Angers-Blondin Eleanor Walker, John Godlee and Santeri Lehtonen for invaluable assistance with fieldwork","NERC (NE/M016323/1) awarded to I.H.M.-S., NERC GEF (NERC/GEF:1063 and 1069) to I.H.M.-S. and A.M.C.","Yukon Government and Parks (Permit: Inu-02-16), The Inuvialuit People","Haydn Thomas, Sandra Angers-Blondin, Eleanor Walker, John Godlee, Santeri Lehtonen",I/We agree to the data use and authorship policy,0.9,3.4,5.0,5 - Cumulus over most of sky (sun not obscured),Tarot 680 Pro hexacopter (Sony alpha6000 camera and Sony SEL 20 mm F2.8 lens),Global,NA,Point cloud looks okay.,1,0.0,False,Salix richardsonii,S. richardsonii,0.25,39.84,39.85,0.01,2016-07-25 21:22:06,7.0,ORC,0.2389,324.52,0.15,0.41000000000000003,0.2568,0.26,0.31,4.0,2387.0
